rule_id,priority,mode,target_char,phrase,expected_reading,excluded_phrases,source,source_url,note,pdf_contains,evidence_level
V19-LEX-YI-CO,190,exact,一,一氧化碳,ㄧ,,一字多音-字典檔_marked.xlsx,,固定化學名稱；此處「一」採本音。,,
V19-LEX-YI-Q1,190,exact,一,問題一,ㄧ,,一字多音-字典檔_marked.xlsx,,題號／序號標示中的「一」採本音。,,
V19-MOE-GAIZHI,200,exact,質,鈣質,ㄓˊ,,教育部《國語辭典簡編本》,https://dict.concised.moe.edu.tw/dictView.jsp?ID=16025&la=0&powerMode=0,完整詞條「鈣質」讀ㄍㄞˋ ㄓˊ。,,
V19-LEX-LIUDALEI,190,exact,六,六大類,ㄌㄧㄡˋ,,一字多音-字典檔_marked.xlsx,,數字六的一般讀音。,,
V19-LEX-YI-UNIT,190,exact,一,單元一,ㄧ,,一字多音-字典檔_marked.xlsx,,單元序號中的「一」採本音。,,
V19-LEX-WANG,190,exact,王,智慧王,ㄨㄤˊ,,一字多音-字典檔_marked.xlsx,,名詞「王」在稱號／王者義讀ㄨㄤˊ。,,
V19-MOE-ZHONGZI,210,exact,子,種子,ㄗˇ,,教育部《國語辭典簡編本》,https://dict.concised.moe.edu.tw/dictView.jsp?ID=31272&la=0&powerMode=0,「種子」讀ㄓㄨㄥˇ ㄗˇ；若PDF標輕聲則保留為差異候選。,,
V19-LEX-DANBAIZHI,190,exact,質,蛋白質,ㄓˊ,,一字多音-字典檔_marked.xlsx,,物質／性質義的「質」讀ㄓˊ。,,
V19-LEX-ZHIZHI,190,exact,質,脂質,ㄓˊ,,一字多音-字典檔_marked.xlsx,,物質／性質義的「質」讀ㄓˊ。,,
V19-LEX-ZHONG-SLEEP,190,exact,中,睡眠中,ㄓㄨㄥ,,一字多音-字典檔_marked.xlsx,,方位／範圍義「中」讀ㄓㄨㄥ。,,
V19-LEX-ZHONG-THINK,190,exact,中,思考中,ㄓㄨㄥ,,一字多音-字典檔_marked.xlsx,,進行中／範圍義「中」讀ㄓㄨㄥ。,,
V19-LEX-NVXUESHENG,190,exact,女,女學生,ㄋㄩˇ,,一字多音-字典檔_marked.xlsx,,「女學生」之女讀ㄋㄩˇ。,,
V19-LEX-CHUANGYI,190,exact,創,創意,ㄔㄨㄤˋ,,一字多音-字典檔_marked.xlsx,,創造義「創」讀ㄔㄨㄤˋ。,,
V19-LEX-JIANKANGSHU,190,exact,署,健康署,ㄕㄨˇ,,一字多音-字典檔_marked.xlsx,,機關名「健康署」之署讀ㄕㄨˇ。,,
V19-LEX-SHUTIGONG,190,exact,署,署提供,ㄕㄨˇ,,一字多音-字典檔_marked.xlsx,,來源欄以「署」指機關，讀ㄕㄨˇ。,,
V19-LEX-TUBINLANG,190,exact,吐,吐檳榔,ㄊㄨˇ,,一字多音-字典檔_marked.xlsx,,吐出義「吐」讀ㄊㄨˇ。,,
V19-MOE-NANZI,210,exact,子,男子,ㄗˇ,,教育部《國語辭典簡編本》,https://dict.concised.moe.edu.tw/dictView.jsp?ID=12390&la=0&powerMode=0,完整詞條「男子」讀ㄋㄢˊ ㄗˇ；若 PDF 為輕聲，只列差異候選待人工回頁。,,
V19-LEX-SHOUTUICHE,190,exact,車,手推車,ㄔㄜ,,一字多音-字典檔_marked.xlsx,,一般車輛義讀ㄔㄜ。,,
V19-LEX-ZHUANCHENG,190,exact,轉,轉成,ㄓㄨㄢˇ,轉成功,一字多音-字典檔_marked.xlsx,,改變成另一狀態義「轉」讀ㄓㄨㄢˇ。；v3.5 加入「轉成功」邊界排除，避免把「成功」的「成」誤切為「轉成」。,,
V19-LEX-ZHENXING,190,exact,行,真行,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx,,口語「行」表示可以／有本事，讀ㄒㄧㄥˊ。,,
V19-LEX-AOYUN,190,exact,奧,奧運,ㄠˋ,,一字多音-字典檔_marked.xlsx,,「奧運」之奧讀ㄠˋ。,,
V19-MOE-ZHANGLIANG,200,exact,量,丈量,ㄌㄧㄤˊ,,教育部《國語辭典簡編本》,https://dict.concised.moe.edu.tw/dictView.jsp?ID=30193&la=0&powerMode=0,完整詞條「丈量」讀ㄓㄤˋ ㄌㄧㄤˊ。,,
V19-LEX-CHONGCHONG,190,exact,衝,衝衝衝,ㄔㄨㄥ,,一字多音-字典檔_marked.xlsx,,衝向前義讀ㄔㄨㄥ。,,
V19-MOE-HUANCHONG,200,exact,衝,緩衝,ㄔㄨㄥ,,教育部《國語辭典簡編本》,https://dict.concised.moe.edu.tw/dictView.jsp?ID=20789&la=0&powerMode=0,完整詞條「緩衝」讀ㄏㄨㄢˇ ㄔㄨㄥ。,,
V19-LEX-YOUDU,190,exact,毒,有毒,ㄉㄨˊ,,一字多音-字典檔_marked.xlsx,,毒物／有毒義讀ㄉㄨˊ。,,
V19G-EX-001,180,exact,應,應酬,ㄧㄥˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-002,180,exact,應,對應,ㄧㄥˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-003,180,exact,應,適應,ㄧㄥˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-004,180,exact,應,得心應手,ㄧㄥˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-005,180,exact,應,接應,ㄧㄥˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-006,180,exact,角,嶄露頭角,ㄐㄧㄠˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-007,180,exact,角,角錐,ㄐㄧㄠˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-008,180,exact,角,三角錐,ㄐㄧㄠˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-009,180,exact,一,唯一,ㄧ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-010,180,exact,一,一小時,ㄧˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-011,180,exact,得,得到處,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-012,180,exact,得,得分,ㄉㄜˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-013,180,exact,重,重塑,ㄔㄨㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-014,180,exact,重,重拾,ㄔㄨㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-015,180,exact,分,部分組織,ㄈㄣˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-016,180,exact,教,教小君,ㄐㄧㄠ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-017,180,exact,的,題目的,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-018,180,exact,親,單親家庭,ㄑㄧㄣ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-019,180,exact,中,中風,ㄓㄨㄥˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-020,180,exact,結,結實累累,ㄐㄧㄝˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-021,180,exact,間,合作無間,ㄐㄧㄢˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-022,180,exact,長,造成長期,ㄔㄤˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-023,180,exact,分,分析圖,ㄈㄣ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-024,180,exact,行,行動,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-025,180,exact,行,可行,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-026,180,exact,行,行車,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-027,180,exact,行,進行,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-028,180,exact,行,前行,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-029,180,exact,行,平行,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-030,180,exact,行,飛行,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-031,180,exact,數,份數,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-032,180,exact,數,數學,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-033,180,exact,數,指數,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-034,180,exact,數,分數,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-035,180,exact,數,人數,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-036,180,exact,數,數組,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-037,180,exact,養,營養,ㄧㄤˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-038,180,exact,養,養家,ㄧㄤˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-039,180,exact,養,涵養,ㄧㄤˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-040,180,exact,長,長得,ㄓㄤˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-041,180,exact,長,長者,ㄓㄤˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-042,180,exact,長,師長,ㄓㄤˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-043,180,exact,相,相當,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-044,180,exact,相,相同,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-045,180,exact,相,相貼,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-046,180,exact,相,相對,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-047,180,exact,相,互相,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-048,180,exact,和,緩和,ㄏㄜˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-049,180,exact,和,和爸爸,ㄏㄢˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-050,180,exact,和,和好朋友,ㄏㄢˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-051,180,exact,和,和家人,ㄏㄢˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-052,180,exact,和,和同學,ㄏㄢˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-053,180,exact,麼,怎麼,˙ㄇㄜ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-054,180,exact,麼,這麼,˙ㄇㄜ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-055,180,exact,麼,那麼,˙ㄇㄜ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-056,180,exact,累,好累,ㄌㄟˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-057,180,exact,累,累累,ㄌㄟˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-058,180,exact,累,累計,ㄌㄟˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-059,180,exact,曲,樂曲,ㄑㄩˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-060,180,exact,曲,捲曲,ㄑㄩ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-061,180,exact,曲,臂曲,ㄑㄩ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-062,180,exact,擔,分擔,ㄉㄢ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-063,180,exact,擔,擔任,ㄉㄢ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-064,180,exact,嚼,嚼食,ㄐㄧㄠˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-065,180,exact,嚼,嚼檳榔,ㄐㄧㄠˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-066,180,exact,嚼,嚼勁,ㄐㄧㄠˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-067,180,exact,朝,朝著,ㄔㄠˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-068,180,exact,朝,朝向,ㄔㄠˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-069,180,exact,散,退散,ㄙㄢˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-070,180,exact,散,散開,ㄙㄢˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-071,180,exact,倒,倒掉,ㄉㄠˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-072,180,exact,倒,倒杯,ㄉㄠˋ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-073,180,exact,倒,倒了,ㄉㄠˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-074,180,exact,倒,醉倒,ㄉㄠˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-075,180,exact,倒,倒立,ㄉㄠˋ,,一字多音-字典檔_marked.xlsx,,「倒立」表示上下顛倒而立，倒讀ㄉㄠˋ。,,
V19G-EX-076,180,exact,倒,擊倒,ㄉㄠˇ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-077,90,derived,頭,骨頭,˙ㄊㄡ,,一字多音-字典檔_marked.xlsx,,盲測發現原規則並非字典直接列詞：「頭」之例詞僅見「指頭、石頭」，「骨頭」為延伸推定；保留為低信心詞境候選，不得作強證據升格。,,derived_lexical
V19G-EX-078,180,exact,頭,垂頭,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-079,180,exact,頭,頭角,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-080,180,exact,頭,頭髮,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-081,180,exact,頭,口頭,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-082,180,exact,頭,排頭,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-083,180,exact,頭,抬頭,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-084,180,exact,頭,過頭,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-EX-085,180,exact,頭,頭下,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-001,60,default,壘,,ㄌㄟˇ,鬱壘,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-002,60,default,勝,,ㄕㄥˋ,不勝;勝任,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-003,60,default,放,,ㄈㄤˋ,放於利而行,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-004,60,default,落,,ㄌㄨㄛˋ,落了;丟三落四;落枕;蓮花落,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-005,60,default,追,,ㄓㄨㄟ,追蠡,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-006,60,default,親,,ㄑㄧㄣ,親家;親翁,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-007,60,default,告,,ㄍㄠˋ,告朔,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-008,60,default,質,,ㄓˊ,人質;典質,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-009,60,default,難,,ㄋㄢˊ,災難;問難;避難,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-010,60,default,車,,ㄔㄜ,車馬炮,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-011,60,default,沒,,ㄇㄟˊ,沉沒;沒收,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-012,60,default,圈,,ㄑㄩㄢ,圈豬;圈禁;圈閉;豬圈;獸圈,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-013,60,default,喝,,ㄏㄜ,喝責;喝采;喝令;呼喝,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
V19G-DEF-014,60,default,語,,ㄩˇ,吾語汝;不以語人,一字多音-字典檔_marked.xlsx,,依專案字典現代常用義／完整詞境建立；不使用PDF實際音反推。,,
